127.0.0.1 - - [06/Apr/2020:12:45:11 +0000] "GET /poetry/snow HTTP/1.1" 200 877 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:12:54:44 +0000] "GET / HTTP/1.1" 200 1080 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:12:54:51 +0000] "GET /poetry HTTP/1.1" 200 4432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:12:55:13 +0000] "POST /poetry HTTP/1.1" 200 4313 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:12:55:18 +0000] "GET /poetry/snow HTTP/1.1" 200 34 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:12:55:18 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:12:56:41 +0000] "GET /poetry/snow HTTP/1.1" 500 4399 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:00:26 +0000] "GET /poetry/snow HTTP/1.1" 200 34 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:18:00 +0000] "GET /poetry HTTP/1.1" 200 4313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:24:21 +0000] "GET /poetry/snow HTTP/1.1" 200 34 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:24:21 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:26:49 +0000] "GET /poetry/path HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:26:49 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:34:12 +0000] "GET /poetry/path HTTP/1.1" 500 1584 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:34:12 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:34:42 +0000] "GET /poetry/path HTTP/1.1" 500 1584 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:34:42 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:34:46 +0000] "GET /poetry/path HTTP/1.1" 500 1584 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:34:46 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:35:32 +0000] "GET /poetry/path HTTP/1.1" 500 1675 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:35:32 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:36:03 +0000] "GET /poetry/path HTTP/1.1" 500 1675 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:36:03 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:36:42 +0000] "GET /poetry/path HTTP/1.1" 200 22903 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [06/Apr/2020:13:36:42 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:21:14 +0000] "GET / HTTP/1.1" 500 183 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:21:14 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:21:47 +0000] "GET / HTTP/1.1" 200 1056 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:21:47 +0000] "GET /static/refine.css HTTP/1.1" 200 10307 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:21:55 +0000] "GET /poetry HTTP/1.1" 200 4313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:21:55 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:22:01 +0000] "GET /poetry/snow HTTP/1.1" 200 1036 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:22:21 +0000] "GET /poetry/snow HTTP/1.1" 200 1850 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:11:22:22 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:06:37 +0000] "GET /poetry/snow HTTP/1.1" 200 1850 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:06:38 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:06:38 +0000] "GET /static/favicon-32.png HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:10:49 +0000] "POST /poetry/snow HTTP/1.1" 200 1822 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:10:49 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:10:51 +0000] "POST /poetry/snow HTTP/1.1" 200 1850 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:10:51 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:10:51 +0000] "POST /poetry/snow HTTP/1.1" 200 1822 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:16:51 +0000] "POST /poetry/snow HTTP/1.1" 200 1850 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:12:16:51 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:21 +0000] "GET /poetry HTTP/1.1" 200 4313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:21 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:21 +0000] "GET /static/favicon-32.png HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:24 +0000] "GET /poetry HTTP/1.1" 200 4313 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:24 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:24 +0000] "GET /static/favicon-32.png HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:41 +0000] "GET /poetry/come HTTP/1.1" 200 3458 "http://localhost:6563/poetry" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:52 +0000] "GET / HTTP/1.1" 200 1056 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:13:03:52 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:16:46 +0000] "POST /poetry/snow HTTP/1.1" 200 2098 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:16:46 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:16:46 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:16:46 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 200 113 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:16:46 +0000] "GET /static/favicon-32.png HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:17:06 +0000] "POST /poetry/snow HTTP/1.1" 200 2107 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:17:06 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:17:06 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:17:06 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 200 113 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:17:06 +0000] "GET /static/favicon-32.png HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:17:34 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:17:34 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:23 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:23 +0000] "GET /static/extra.css HTTP/1.1" 200 310 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:23 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:23 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:23 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 200 113 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:23 +0000] "GET /static/favicon-32.png HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:59 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:59 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:59 +0000] "GET /static/extra.css HTTP/1.1" 200 310 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:59 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:28:59 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 200 113 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:29:29 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:29:29 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:29:29 +0000] "GET /static/extra.css HTTP/1.1" 200 309 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:29:29 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:29:29 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 200 113 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:26 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:26 +0000] "GET /static/extra.css HTTP/1.1" 200 340 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:26 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:26 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:26 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 200 113 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:35 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:35 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:35 +0000] "GET /static/extra.css HTTP/1.1" 200 346 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:35 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:30:35 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:31:49 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:31:49 +0000] "GET /static/refine.css HTTP/1.1" 200 10334 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:31:49 +0000] "GET /static/extra.css HTTP/1.1" 200 438 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:31:49 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:31:49 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 200 113 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:08 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:09 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:09 +0000] "GET /static/extra.css HTTP/1.1" 200 429 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:09 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:09 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:20 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:20 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:20 +0000] "GET /static/extra.css HTTP/1.1" 200 406 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:20 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:20 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:28 +0000] "GET /poetry/snow HTTP/1.1" 200 2131 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:28 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:28 +0000] "GET /static/extra.css HTTP/1.1" 200 426 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:28 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:32:28 +0000] "GET /static/lua/scroll.lua HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:37:07 +0000] "GET /poetry/snow HTTP/1.1" 200 2108 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:37:07 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:37:07 +0000] "GET /static/extra.css HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [07/Apr/2020:14:37:07 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/poetry/snow" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
